31
52	37
22	48
73	48	1.50187
30	12	5.27513
100	86	5.49761
48	96	3.54939
21	41	1.01469
13	44	2.25535
88	47	2.29301
26	59	1.41192
95	40	2.95665
53	21	2.08998
32	60	1.44819
82	33	2.61608
43	71	2.07319
61	92	1.57848
75	84	2.59606
10	73	0.904791
39	29	3.17474
6	74	0.940532
24	84	4.58885
25	42	1.07648
63	3	5.97649
5	8	5.11218
93	27	3.58204
95	58	2.62321
67	91	1.76878
78	43	1.67527
62	39	2.52309
56	28	1.84307
48	78	2.43585
25	38	0.966936
89	15	2.76596
0.310282	0.540183	0.376659	0.307317	0.306202	0.3092	0.369393	0.512712	0.34906	0.42147	0.501391	0.468069	0.409719	0.485408	0.482414	0.408284	0.523563	0.437911	0.36781	0.531331	0.518025	0.521278	0.345746	0.368038	0.518314	0.460978	0.449537	0.437184	0.407432	0.534766	0.339865
