31
29	74
44	21
31	96	2.02733
76	62	2.50948
41	95	1.81629
20	14	2.98074
56	11	1.87051
32	67	1.74452
25	85	1.66913
59	55	1.05056
29	20	3.05561
25	38	1.00181
17	86	1.97589
82	56	2.37257
84	24	3.9174
84	2	5.23647
95	93	2.55875
63	16	1.88989
65	29	3.34972
9	0	4.86879
13	78	1.52505
8	76	1.55999
94	42	3.05822
98	83	1.2088
46	84	1.42034
89	86	2.61393
70	52	1.58877
97	79	1.11557
3	41	6.45778
64	54	1.48082
82	37	2.99525
25	42	1.10556
47	90	1.62795
0.540594	0.429768	0.405008	0.509352	0.495673	0.510191	0.400794	0.411545	0.439164	0.45606	0.368681	0.331963	0.343072	0.543063	0.382893	0.347478	0.475707	0.466636	0.350841	0.349247	0.328471	0.41162	0.432989	0.300221	0.318306	0.370982	0.339547	0.362171	0.302053	0.450555	0.498125
