31
47	72
13	73
36	31	4.29334
20	35	2.703
24	39	1.95237
16	25	2.88308
88	65	5.54796
19	43	0.962433
15	86	3.75305
89	13	7.24204
1	44	4.51447
24	43	1.9487
96	84	5.88723
9	26	3.00346
7	60	1.56549
64	77	8.46366
52	38	4.4939
100	70	5.33633
99	24	4.41234
19	45	0.835093
92	44	5.19198
26	22	4.92927
14	78	2.26225
100	51	4.75705
41	93	8.98622
4	59	1.35647
13	2	11.0974
64	48	5.98588
75	42	6.00135
45	31	4.35616
68	14	8.91645
2	55	2.18285
90	29	4.47823
0.538987	0.436118	0.44792	0.425512	0.310185	0.442493	0.460702	0.547293	0.385535	0.441616	0.378679	0.369087	0.394079	0.456432	0.302515	0.349148	0.44716	0.500558	0.469041	0.495121	0.340396	0.407398	0.301205	0.41888	0.302329	0.525544	0.343737	0.314897	0.538463	0.33285	0.304514
