28
71	66
51	46
91	40	5.89407
20	87	2.70456
88	81	6.50076
13	86	2.20325
43	25	2.25244
15	96	3.74569
20	51	3.88856
19	12	3.83892
27	34	2.93894
37	48	4.15629
78	50	3.48746
6	62	5.11671
21	63	3.00322
28	59	3.13768
39	37	3.08686
80	59	3.15065
32	11	3.37718
52	29	3.19292
71	82	5.01198
1	32	6.68138
18	36	2.86434
44	94	6.61796
40	20	2.23724
27	93	2.86321
48	37	2.95075
33	1	3.25501
71	4	12.0413
23	22	4.05266
0.341089	0.349905	0.361712	0.532933	0.431932	0.460276	0.469884	0.368696	0.315927	0.529762	0.515148	0.435668	0.522733	0.471966	0.463635	0.303485	0.397057	0.475166	0.485515	0.391818	0.445847	0.310777	0.408115	0.51271	0.484359	0.514042	0.431688	0.517147
