34
74	76
94	46
47	35	2.77047
37	71	2.40529
93	83	1.07271
17	59	2.37267
94	22	6.0704
66	86	2.97362
63	100	3.37244
93	41	1.57541
71	46	2.85211
36	16	5.64534
95	85	1.00399
33	64	2.97319
8	60	2.02204
91	77	0.874785
33	100	4.20855
9	65	0.948659
62	15	8.11376
44	3	5.98933
23	33	1.75696
93	79	1.04117
7	80	1.06985
34	77	2.37106
20	29	1.75021
9	82	0.89421
79	56	1.36938
6	65	1.1715
10	72	2.21799
13	64	1.51375
22	92	4.25497
60	92	2.97674
41	30	2.99496
100	82	1.98064
27	46	4.44101
76	53	1.54042
0.503393	0.368978	0.40501	0.477465	0.426303	0.535888	0.36676	0.451236	0.434859	0.396077	0.337795	0.408356	0.369012	0.3207	0.452152	0.356704	0.466872	0.306326	0.433627	0.304384	0.456963	0.487624	0.362952	0.549225	0.424922	0.36247	0.36325	0.435934	0.372498	0.333473	0.524482	0.382726	0.464357	0.484508
