28
77	32
26	50
39	25	4.44632
81	87	2.66098
91	54	1.97776
56	53	6.34953
35	72	4.05347
18	92	5.71111
83	38	1.28497
4	32	4.07624
24	46	1.05491
4	51	2.13459
82	52	0.553357
34	40	2.06422
86	63	2.54355
26	41	1.35569
75	80	2.04803
90	77	3.65158
71	22	2.47963
52	75	3.97671
54	21	4.42817
38	90	3.39796
48	98	3.09747
4	74	6.80985
14	53	2.93115
15	14	5.15318
20	45	1.22521
80	53	0.584105
81	42	0.914402
55	4	3.51965
0.359474	0.486499	0.523419	0.336498	0.506308	0.317494	0.404907	0.428222	0.420636	0.466379	0.31313	0.331062	0.412886	0.353961	0.392441	0.322064	0.419687	0.405719	0.522465	0.478381	0.310612	0.306181	0.483473	0.47575	0.407353	0.469369	0.535268	0.407727
