31
39	2
3	38
22	21	4.14165
9	17	1.76032
39	40	1.84206
87	66	2.55202
33	59	6.8662
72	22	2.73771
78	20	3.07041
74	96	7.21329
99	49	1.78867
93	67	2.96964
77	75	1.69375
85	36	2.29508
38	12	4.7546
40	44	1.97986
57	6	9.07235
89	97	6.90131
51	85	4.27154
87	83	4.91097
1	50	1.91827
2	54	0.894084
0	54	0.81285
66	25	2.81518
19	80	2.3638
96	51	1.62363
80	37	1.45197
24	83	2.43923
78	79	1.78647
77	36	1.33183
76	51	6.58575
12	19	1.50982
53	94	4.46895
0.527365	0.462274	0.496182	0.522818	0.403196	0.445504	0.361236	0.397232	0.479994	0.491939	0.520783	0.547681	0.528471	0.539457	0.49261	0.447165	0.306699	0.360359	0.375351	0.407349	0.480795	0.446563	0.502869	0.503022	0.349417	0.467972	0.405492	0.487691	0.437082	0.356248	0.320326
