31
25	99
2	13
7	87	3.09276
17	85	0.600502
26	48	2.98074
5	48	4.22941
68	88	5.5655
12	75	1.63024
36	25	3.47205
49	82	5.24035
3	6	2.09261
86	20	5.45458
25	10	5.41395
74	57	6.10115
45	38	5.81911
44	69	5.30556
19	85	0.33005
61	8	5.0627
99	11	4.93058
90	76	1.17699
66	29	5.53083
32	55	3.29291
92	83	2.84383
5	60	4.57586
91	72	1.01102
64	71	5.99595
73	13	4.9762
8	73	1.54041
9	9	0.741477
8	11	0.89182
19	84	0.31263
28	32	3.5905
93	74	0.86713
0.38676	0.430386	0.476187	0.410173	0.334581	0.340291	0.310257	0.417672	0.312374	0.308653	0.416311	0.416682	0.365743	0.448031	0.46456	0.521554	0.42894	0.462708	0.538265	0.461825	0.487715	0.380445	0.322445	0.407297	0.459142	0.41851	0.375591	0.490297	0.482592	0.329586	0.480802
