27
79	32
9	38
50	69	2.62978
3	71	8.55504
79	25	1.94646
69	97	6.05775
89	96	2.57717
83	94	2.75691
13	21	5.0926
35	19	4.3341
34	9	3.37833
21	14	2.8227
76	22	2.08117
51	15	3.23265
56	68	2.80308
27	11	3.16343
96	30	7.36021
34	66	5.27181
91	1	12.1041
46	32	4.16064
28	42	1.32039
54	36	4.41971
2	91	9.1644
12	39	1.3392
0	34	3.94613
75	36	2.45482
27	39	1.45271
50	8	2.8603
27	77	6.02478
0.410964	0.418049	0.477412	0.493167	0.46508	0.3848	0.382164	0.537067	0.433622	0.438193	0.431652	0.49739	0.401536	0.537862	0.386561	0.475261	0.331174	0.390605	0.412062	0.540148	0.375229	0.449307	0.474478	0.335467	0.495088	0.43808	0.310148
