26
8	99
94	28
35	71	2.73998
29	74	3.18637
85	33	2.14392
41	92	3.95055
8	93	2.96914
84	63	4.66374
60	52	6.09337
17	99	3.65025
10	27	5.72029
44	24	1.27466
13	76	2.8752
86	38	2.24215
98	100	15.9276
77	48	6.10256
95	66	5.47617
28	8	9.08918
91	31	1.94649
32	88	4.49521
32	53	8.10081
22	30	5.65757
0	64	8.74088
54	20	3.7505
70	62	6.43612
47	23	1.53499
14	43	6.21232
18	73	2.4405
0.462261	0.499088	0.356933	0.500812	0.398061	0.385983	0.515117	0.457919	0.416977	0.492366	0.389009	0.386846	0.366219	0.312694	0.332604	0.40371	0.363705	0.409993	0.453795	0.514851	0.487256	0.42172	0.492066	0.441967	0.382459	0.381769
