23
90	14
82	80
28	61	1.57572
79	5	5.49665
21	49	3.75297
80	30	6.97687
49	64	6.6761
60	30	3.48328
51	44	3.47967
56	16	4.41478
6	45	5.18147
43	39	3.53863
31	54	1.99472
88	76	2.77742
27	57	1.50621
82	98	7.10666
9	83	2.12906
97	86	4.98883
29	98	5.04101
45	98	5.34302
32	44	3.38804
50	26	4.28669
14	79	2.13869
58	87	6.21796
98	10	3.30795
0.485984	0.429407	0.463259	0.336997	0.49696	0.343584	0.491433	0.395223	0.315292	0.386583	0.325285	0.3853	0.348859	0.478969	0.378557	0.409654	0.447386	0.488502	0.542464	0.303093	0.509871	0.374694	0.449408
