28
3	15
35	14
69	61	1.56923
56	16	3.2946
96	62	2.64336
59	81	3.83102
41	48	1.71263
63	50	2.7753
40	7	3.21833
66	58	1.64127
52	63	5.40906
65	22	4.12155
92	24	2.40575
85	27	3.02516
39	43	1.75169
80	100	9.61753
6	18	1.45521
40	90	2.11001
27	83	4.33469
77	9	6.12367
16	63	3.881
36	94	1.73459
32	26	3.8541
95	70	2.89314
81	72	4.69144
17	88	4.21324
31	43	3.06868
11	3	4.90961
68	72	3.41142
7	70	4.41752
0.33047	0.307302	0.382174	0.431938	0.393994	0.514349	0.528272	0.464013	0.393521	0.305263	0.386199	0.36052	0.356658	0.478998	0.462009	0.371522	0.307766	0.466395	0.426881	0.464803	0.381241	0.531967	0.399469	0.300479	0.377161	0.33921	0.326517	0.319173
