25
57	44
100	1
54	18	6.73562
66	100	3.91171
85	84	4.25094
22	77	9.16326
10	9	2.51281
31	54	4.65238
96	81	4.1988
6	55	2.45188
0	3	4.17829
85	28	5.49734
6	48	2.19535
88	56	4.59041
79	46	5.11015
8	26	5.25312
16	13	2.57033
17	5	1.96725
22	33	3.21577
73	63	5.73069
31	25	4.72794
26	11	0.908478
58	92	4.15617
21	8	1.13318
24	9	0.888695
29	39	3.25298
70	24	5.34922
0.323053	0.394195	0.505864	0.501138	0.52763	0.335109	0.489607	0.484287	0.512864	0.422778	0.492534	0.343156	0.314425	0.421786	0.33879	0.417943	0.359262	0.490623	0.44757	0.371132	0.328242	0.457101	0.488182	0.44084	0.32045
