23
7	56
77	79
17	43	7.21393
37	89	6.39745
28	59	8.2951
0	76	10.256
80	93	5.09592
19	91	8.70268
41	39	7.05189
71	37	3.81552
96	96	4.59304
90	82	2.16629
90	89	3.1423
45	58	7.96319
51	21	4.97618
51	85	6.09622
35	16	6.68
31	29	5.61481
1	39	7.04616
74	0	9.43867
66	79	5.0882
71	28	4.36683
94	79	2.17803
85	22	6.19787
54	9	5.254
0.389844	0.388601	0.532889	0.347086	0.364928	0.499139	0.439245	0.344718	0.466877	0.349552	0.354976	0.379843	0.498746	0.352506	0.465421	0.353827	0.385441	0.431247	0.44422	0.482247	0.440802	0.528155	0.354993
