26
98	87
7	42
33	51	1.58543
6	23	5.74399
87	34	3.40245
100	10	5.28121
15	2	2.54877
77	70	0.707579
21	78	2.3311
76	84	3.85101
81	43	3.65409
86	15	5.71149
2	72	2.10645
33	98	8.90893
99	77	3.06295
25	48	3.09304
61	65	6.03697
20	72	2.16853
9	5	2.47758
92	92	2.66833
45	11	8.42686
2	78	2.0269
70	93	4.03514
37	54	1.67257
79	69	0.772276
66	42	3.38318
64	31	4.1388
18	52	2.46725
0.479865	0.42535	0.3385	0.355465	0.363465	0.548486	0.426272	0.343352	0.460701	0.44831	0.531936	0.395241	0.496213	0.419127	0.316962	0.478886	0.506204	0.3577	0.505679	0.501257	0.352293	0.372871	0.369971	0.439518	0.522763	0.335867
