23
87	55
22	40
57	1	4.78673
44	29	3.19555
28	76	4.10982
27	50	3.792
10	36	4.75603
38	69	3.08838
7	16	6.90481
64	92	1.37626
60	69	5.34852
44	50	1.23445
70	81	3.21541
98	9	10.6703
49	21	3.39562
34	86	4.47055
66	13	4.50724
36	27	2.88584
67	89	1.65949
44	74	2.4112
99	49	2.4528
42	53	1.39438
29	100	5.53402
93	44	2.57728
81	83	3.42242
0.397743	0.388992	0.331551	0.361426	0.408068	0.313072	0.37652	0.453191	0.352005	0.49293	0.360612	0.521192	0.504793	0.341303	0.392155	0.395368	0.363265	0.522328	0.30745	0.37259	0.516897	0.366389	0.348476
