24
74	27
7	68
26	69	0.483873
36	68	4.89518
88	69	1.79771
27	84	4.64495
13	28	5.36107
86	66	1.64196
22	8	6.47726
36	38	3.41388
70	30	2.06333
28	41	3.44568
44	53	4.17076
25	95	4.7388
72	39	3.74166
85	45	7.12242
52	94	11.5826
38	46	3.6888
57	55	2.125
30	31	4.33517
24	22	4.45927
22	64	2.5967
79	75	4.70354
26	70	0.414148
53	57	2.23073
67	7	10.1953
0.375622	0.30871	0.354302	0.414873	0.519795	0.49539	0.30984	0.522181	0.4038	0.307533	0.431919	0.478341	0.533179	0.495363	0.35189	0.334778	0.39225	0.316717	0.485559	0.392362	0.360342	0.329787	0.449483	0.423508
