32
91	23
24	33
63	93	2.04968
27	87	6.38221
95	95	4.84793
61	69	3.06026
10	63	7.468
90	60	5.6412
66	31	3.17268
74	42	3.57631
26	61	8.04189
34	6	8.36505
47	65	3.3017
43	76	3.55642
82	45	3.99906
6	14	3.30199
7	48	7.43496
16	9	5.23336
48	23	7.84074
65	38	3.37489
59	92	1.90682
59	62	3.48108
48	43	3.97142
84	29	2.18463
3	8	3.22311
98	11	6.94086
86	25	1.96008
47	57	3.58025
41	49	4.107
41	83	2.91985
51	91	3.62302
85	99	5.25173
95	72	5.63554
54	5	7.75497
0.391339	0.535142	0.390184	0.534558	0.334829	0.36773	0.31831	0.369053	0.365989	0.407506	0.537059	0.369024	0.462039	0.549082	0.358969	0.455328	0.406142	0.343768	0.462769	0.322202	0.39278	0.369231	0.519564	0.414549	0.486063	0.524953	0.505949	0.474237	0.525441	0.376794	0.42089	0.429397
