32
72	7
95	21
71	67	6.87307
73	8	0.574088
78	14	2.05152
18	58	4.86569
50	78	5.53949
8	69	6.18321
64	96	10.4607
54	24	5.12979
41	70	4.46143
49	8	2.1924
7	39	6.01782
41	51	4.3295
18	11	9.47562
80	82	3.35225
86	22	4.05934
12	96	2.42506
42	26	5.5911
36	0	6.53152
95	1	9.78722
32	54	1.5478
88	33	5.3434
87	73	2.22447
74	11	1.50004
38	14	4.30501
47	12	1.84909
15	100	2.3396
30	57	1.54976
26	95	3.7414
35	62	3.50716
19	35	5.91734
86	78	2.31653
35	97	4.4021
0.44806	0.380839	0.35458	0.391492	0.328622	0.334086	0.445591	0.37651	0.426915	0.485443	0.310635	0.472643	0.337414	0.512639	0.444524	0.456252	0.31786	0.424484	0.460459	0.340862	0.393128	0.505455	0.54844	0.339782	0.325982	0.454646	0.524475	0.483959	0.495937	0.513293	0.33358	0.312673
