24
40	70
62	95
27	1	5.61526
50	37	5.7667
62	66	4.27836
90	5	7.28204
6	41	11.6416
86	57	3.4619
71	62	3.10989
66	74	2.95899
93	77	8.70677
2	5	11.9454
71	69	3.16801
41	91	8.1902
80	51	0.984067
41	26	4.46152
32	29	4.25647
89	28	3.866
46	7	5.00415
27	13	4.84681
2	89	18.221
79	49	1.09712
41	17	4.37134
59	89	3.23682
25	24	3.78574
84	21	3.7494
0.408301	0.385266	0.464177	0.405793	0.467069	0.461308	0.305459	0.492679	0.466491	0.404802	0.324676	0.334796	0.424993	0.456459	0.465008	0.482634	0.38182	0.472601	0.478963	0.344037	0.391422	0.341453	0.409557	0.544336
