23
51	54
20	52
100	41	9.34747
50	6	2.03133
15	34	1.55287
10	30	1.36003
23	89	4.39688
88	82	5.08595
33	0	5.0351
62	72	2.71077
34	62	0.544469
0	8	6.26038
46	76	3.99514
70	84	2.26759
73	9	6.56471
46	14	1.62253
34	60	0.487868
0	94	4.94501
3	76	3.30797
21	71	4.00201
59	82	2.70658
45	91	3.17794
37	52	1.95713
41	17	1.54641
4	61	3.12453
0.517694	0.451752	0.471322	0.37671	0.410707	0.401032	0.501112	0.541432	0.419213	0.487762	0.456618	0.431346	0.490888	0.340266	0.51741	0.453555	0.515888	0.531244	0.323284	0.387185	0.526238	0.521023	0.451826
