31
49	98
69	51
29	8	8.73038
33	98	6.43609
80	20	3.6016
7	97	5.53003
21	47	5.08114
5	58	2.06951
59	72	5.34112
20	23	2.83695
25	77	3.73445
12	87	5.45063
79	28	1.52705
45	63	3.40688
10	40	4.94994
45	70	0.670596
8	29	1.8439
77	31	1.48958
13	18	3.68102
72	26	2.83487
83	89	10.1612
21	29	2.9049
25	63	5.85898
7	25	1.83407
57	84	1.55306
44	71	0.637093
23	35	2.9282
58	87	1.49799
34	77	3.84521
10	58	2.39599
50	38	6.72943
63	29	3.86579
68	43	3.3837
0.376722	0.548254	0.420785	0.397083	0.351951	0.433273	0.510235	0.539219	0.372481	0.334328	0.435213	0.467379	0.492631	0.523814	0.500662	0.515522	0.534833	0.468185	0.48819	0.330534	0.368242	0.427598	0.489471	0.509344	0.506101	0.517649	0.510885	0.411757	0.374116	0.490112	0.439591
