32
930	813
79	807
362	256	16.8379
895	511	26.4203
20	342	30.8541
522	391	11.6101
145	611	11.8391
1006	900	31.4661
995	546	4.4336
985	565	5.35916
422	240	14.8781
269	544	24.2666
706	527	25.8552
486	274	20.135
918	605	19.5436
0	487	43.7755
370	518	27.333
569	981	49.784
235	362	33.9111
466	446	18.1551
126	656	10.4444
399	50	54.011
250	171	33.0212
635	804	41.7466
279	990	56.3502
515	339	13.2503
141	812	16.5518
970	1013	20.3461
728	614	22.2321
853	840	20.5221
324	788	45.0238
698	61	75.0391
908	946	21.7993
988	655	22.6562
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
