32
584	929
858	756
524	887	14.5598
376	844	15.2424
866	848	11.2937
681	149	13.6432
381	697	23.8473
912	287	10.7282
662	741	12.4269
365	971	16.7139
583	234	24.7002
893	692	3.85665
759	1024	19.7471
93	784	52.9071
982	340	9.70362
544	459	5.1485
377	232	8.06089
177	444	13.0696
318	263	13.291
731	279	18.4294
93	75	12.8867
870	692	2.90264
207	352	18.372
625	613	18.3589
594	717	9.55043
758	853	13.3572
93	147	9.03341
984	658	9.92343
35	31	9.14395
279	482	12.1017
918	415	16.6348
518	456	3.52186
880	936	9.98466
930	682	6.63455
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
