32
723	753
118	285
377	64	35.3348
339	249	29.19
291	636	45.4899
32	211	31.7464
788	350	30.7088
249	116	13.3886
775	445	37.3215
521	621	19.2928
398	539	33.5208
454	1000	39.3668
349	155	23.6045
475	895	18.438
290	105	14.3046
436	853	21.0931
628	515	33.005
685	109	25.4671
598	880	16.9189
36	298	30.3244
120	877	31.1143
196	331	33.9435
611	925	17.9841
106	94	48.9148
1019	285	89.209
460	389	55.457
712	41	24.1794
118	792	33.7022
236	765	37.992
496	566	21.335
765	544	17.7436
711	527	19.0132
356	786	39.8832
979	750	91.4934
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
