32
83	839
836	850
604	292	25.1599
660	818	23.9383
954	768	11.651
449	600	14.7742
258	23	23.1346
508	997	10.6168
249	968	33.1625
484	638	10.4679
425	384	40.5398
55	740	21.5362
925	505	37.8599
153	706	16.3194
810	445	33.8143
842	200	13.5261
835	139	16.3469
890	42	29.9184
249	415	34.1858
269	262	10.2941
892	144	11.9115
167	766	15.6623
364	731	10.0092
135	123	45.169
144	888	16.1775
732	782	23.5728
925	740	8.74035
396	708	8.75121
286	135	24.2953
252	231	8.83719
488	960	9.44032
710	206	28.3757
596	174	24.6661
15	587	45.6974
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
