32
486	616
291	752
312	641	10.9269
62	776	7.43925
447	617	5.27382
592	424	9.79765
762	330	6.30882
504	155	22.9315
324	352	0.798255
727	309	7.86439
4	908	28.1929
103	157	5.75141
900	626	16.2429
604	533	16.9244
406	592	2.21909
365	799	11.1973
39	252	18.2308
645	350	15.8064
108	802	8.62719
937	528	12.3051
476	859	16.2781
675	721	30.0118
472	988	14.9371
217	962	25.4344
405	912	17.6754
137	45	15.3781
502	400	12.9915
417	600	1.59772
185	424	15.7026
156	145	9.48304
319	93	22.1224
691	470	14.9982
966	452	13.4447
329	350	0.853726
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
