32
948	138
198	976
267	972	7.51693
75	601	10.3713
739	143	13.8515
370	680	31.5828
212	181	11.2184
57	460	9.53069
921	524	7.05202
717	435	39.4646
127	845	15.7516
22	630	9.21626
963	182	6.64058
169	722	15.303
143	3	16.9535
338	941	10.8698
114	1017	15.615
412	946	9.8009
967	545	5.51479
808	84	9.68549
329	0	37.0334
291	317	23.4065
607	71	19.212
927	223	6.15095
650	974	40.062
28	538	9.63205
406	272	14.6656
231	518	15.8445
994	995	41.3915
34	251	21.7718
116	147	12.3131
193	236	10.5736
479	257	11.0876
323	498	16.198
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
