32
556	1
448	192
774	896	37.0901
436	968	2.13437
256	427	20.2473
652	758	51.1118
522	724	41.4427
206	234	5.88017
408	884	25.1741
522	886	28.0605
307	426	20.1951
928	559	42.4129
614	401	49.8111
1004	1006	94.3862
248	638	36.0252
618	542	41.4685
380	693	18.8839
651	932	47.6162
191	233	4.82715
357	639	22.8839
432	963	2.14811
142	834	60.3624
45	240	40.4794
239	972	61.7346
423	572	32.2525
535	620	39.1287
92	69	67.8379
988	438	50.8102
903	677	42.7013
128	345	40.8099
759	996	39.906
39	517	76.5383
991	183	98.6498
458	927	16.4073
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
