32
9	219
595	547
608	816	32.9786
915	568	19.4212
545	992	10.4585
133	557	13.0235
980	126	150.07
479	926	10.9586
38	372	33.4157
10	459	30.0635
265	587	22.2161
497	955	10.7886
972	817	51.985
753	491	53.528
411	417	9.29426
22	769	52.2521
691	848	28.8025
512	537	28.9947
218	739	30.4747
400	443	9.14443
251	529	18.1037
806	988	71.4655
152	785	25.6936
292	358	51.5647
579	994	13.3746
146	101	54.5641
897	702	30.1213
569	589	18.557
557	122	38.043
588	220	32.238
162	637	19.7616
140	980	77.9288
931	626	18.3437
163	580	14.1474
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
