32
664	124
567	547
161	367	22.0185
219	843	45.8479
660	824	22.7441
608	957	36.066
480	733	34.7908
0	310	29.7552
232	100	15.5027
408	18	25.9648
765	601	48.2466
204	290	27.2673
1	212	33.1124
620	629	36.4815
198	450	27.1291
995	588	83.017
228	6	30.4378
442	436	57.6417
650	9	39.8042
362	641	24.6241
480	42	18.9475
272	131	16.0159
336	792	27.8649
539	39	18.1117
55	115	4.63043
382	726	12.6847
323	157	22.8521
58	127	4.6576
756	390	44.8728
868	346	46.2584
676	892	21.7214
472	638	36.292
134	422	22.1718
399	693	12.555
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
