23
17.785	14.797
6.476	38.126
12.134	23.001	1.0
40.772	0.686	1.0
15.105	39.899	1.0
41.781	22.867	1.0
7.342	13.259	1.0
21.489	7.445	1.0
31.793	23.278	1.0
25.172	18.514	1.0
30.102	6.651	1.0
19.107	36.879	1.0
1.653	33.671	1.0
25.548	6.193	1.0
10.883	28.521	1.0
17.077	26.749	1.0
33.261	1.839	1.0
31.435	19.128	1.0
10.779	20.389	1.0
16.795	33.46	1.0
36.248	28.379	1.0
19.286	27.922	1.0
11.564	7.995	1.0
13.884	5.683	1.0
4.263	20.186	1.0
0.892	0.842	0.888	0.705	0.717	0.703	0.79	0.893	0.716	0.832	0.732	0.819	0.796	0.764	0.809	0.808	0.87	0.711	0.759	0.876	0.857	0.865	0.868
