24
5.067	7.419
43.483	60.599
14.758	24.331	1.0
9.052	20.803	1.0
54.672	24.454	1.0
31.888	20.197	1.0
44.755	11.276	1.0
25.015	43.204	1.0
2.063	3.701	1.0
6.585	57.522	1.0
0.474	12.353	1.0
42.489	59.336	1.0
43.863	44.121	1.0
30.159	31.456	1.0
34.306	27.703	1.0
2.136	24.691	1.0
18.673	15.982	1.0
35.841	2.183	1.0
37.412	14.765	1.0
59.312	20.712	1.0
50.35	50.351	1.0
37.877	17.332	1.0
3.681	37.79	1.0
56.135	52.985	1.0
17.941	1.249	1.0
22.286	12.612	1.0
0.715	0.835	0.728	0.782	0.732	0.8	0.894	0.817	0.898	0.727	0.84	0.733	0.822	0.813	0.84	0.883	0.892	0.899	0.741	0.846	0.847	0.812	0.787	0.785
