35
1041	186
199	623
306	444	16.729
625	651	12.6153
544	828	23.7181
381	727	27.3556
652	1160	25.8242
1140	636	39.8451
837	79	11.2729
600	220	22.0867
14	187	14.5813
480	102	24.6819
106	1043	19.1708
1032	451	15.1933
1079	21	5.99146
415	556	20.6678
641	723	9.94799
27	715	19.8491
493	1090	30.2609
1063	348	15.6636
70	893	17.1837
101	146	13.9495
793	569	23.6956
765	99	13.1234
162	942	18.7185
529	700	11.6306
741	746	17.8468
225	712	4.37921
270	69	20.0906
110	408	30.8614
1195	1045	41.4651
900	1216	45.7397
1054	38	5.13557
529	476	22.2654
219	755	6.6861
143	834	17.2825
979	45	14.4691
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
