32
948	525
239	769
528	977	11.8475
561	828	21.3461
705	103	28.4827
924	141	28.6487
229	210	20.08
511	898	17.647
368	112	43.6399
189	331	24.1902
199	699	30.5091
100	34	13.6493
67	556	24.4041
965	48	6.63848
117	76	15.1094
420	1006	37.4684
695	736	49.6578
625	53	33.7622
39	701	50.1997
747	34	30.5295
952	823	9.75907
430	630	39.364
15	499	25.4018
514	542	47.7221
875	920	49.2834
127	336	24.8264
973	68	8.03832
979	91	7.86742
811	809	38.9069
565	882	20.1477
284	198	19.8058
228	854	29.1814
540	1007	11.4829
943	792	10.4728
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
