28
19.092	32.452
55.407	17.706
50.041	17.519	1.0
34.776	56.329	1.0
38.44	2.281	1.0
49.088	48.643	1.0
62.755	24.057	1.0
55.625	19.313	1.0
9.331	43.395	1.0
28.796	36.827	1.0
50.768	52.303	1.0
27.983	52.711	1.0
23.154	7.897	1.0
45.592	42.51	1.0
21.746	21.351	1.0
9.914	50.361	1.0
3.688	8.297	1.0
54.34	8.914	1.0
58.352	30.698	1.0
5.928	60.306	1.0
39.465	58.913	1.0
31.665	58.417	1.0
49.818	0.713	1.0
55.608	65.581	1.0
43.412	65.117	1.0
5.861	35.638	1.0
44.802	1.963	1.0
38.787	11.838	1.0
19.254	25.495	1.0
31.886	30.036	1.0
0.754	0.837	0.746	0.771	0.854	0.796	0.827	0.797	0.783	0.782	0.735	0.836	0.76	0.788	0.812	0.849	0.718	0.867	0.766	0.718	0.886	0.835	0.717	0.711	0.843	0.798	0.796	0.742
