26
38.188	51.813
5.439	13.332
12.294	39.636	1.0
30.717	2.039	1.0
35.457	4.097	1.0
35.998	34.661	1.0
41.684	51.544	1.0
25.594	58.893	1.0
1.017	19.694	1.0
24.629	5.1	1.0
39.921	47.168	1.0
46.384	52.933	1.0
36.39	19.647	1.0
39.544	40.872	1.0
41.149	4.696	1.0
28.548	34.894	1.0
3.5	2.208	1.0
54.408	49.959	1.0
62.219	51.375	1.0
63.021	7.204	1.0
12.28	18.003	1.0
25.677	54.314	1.0
51.177	15.371	1.0
19.747	41.508	1.0
6.682	26.739	1.0
54.737	10.324	1.0
55.545	4.06	1.0
10.263	9.075	1.0
0.746	0.78	0.826	0.824	0.891	0.778	0.701	0.709	0.719	0.774	0.725	0.753	0.844	0.772	0.803	0.756	0.855	0.896	0.714	0.821	0.784	0.838	0.732	0.722	0.862	0.865
