27
24.871	23.554
9.059	15.292
0.645	9.022	1.0
18.828	25.169	1.0
7.923	6.473	1.0
5.521	45.423	1.0
36.522	8.886	1.0
19.944	41.076	1.0
4.028	16.87	1.0
24.923	41.638	1.0
1.963	38.871	1.0
8.1	27.152	1.0
23.147	31.742	1.0
35.897	16.867	1.0
31.862	42.613	1.0
5.75	21.134	1.0
4.1	32.145	1.0
11.885	26.539	1.0
17.483	31.91	1.0
28.241	23.169	1.0
14.808	8.515	1.0
45.699	10.22	1.0
1.565	18.891	1.0
15.304	45.856	1.0
45.815	30.973	1.0
6.296	37.679	1.0
43.87	27.154	1.0
3.228	12.695	1.0
43.268	23.504	1.0
0.851	0.714	0.77	0.825	0.834	0.797	0.792	0.703	0.793	0.773	0.814	0.835	0.726	0.851	0.854	0.792	0.852	0.795	0.895	0.751	0.733	0.813	0.848	0.842	0.701	0.705	0.779
