26
18.396	25.037
2.782	22.93
27.811	3.422	1.0
35.347	15.163	1.0
29.476	22.16	1.0
3.53	8.674	1.0
28.716	13.713	1.0
43.422	21.897	1.0
28.222	9.721	1.0
1.372	23.854	1.0
2.927	11.892	1.0
14.242	21.411	1.0
10.535	7.38	1.0
9.525	36.693	1.0
13.292	2.768	1.0
36.955	6.752	1.0
39.711	1.713	1.0
15.711	25.286	1.0
28.976	17.903	1.0
28.48	35.686	1.0
34.7	30.426	1.0
40.771	5.145	1.0
37.947	22.368	1.0
33.981	32.91	1.0
7.102	12.301	1.0
10.186	21.832	1.0
31.559	38.121	1.0
43.685	8.334	1.0
0.86	0.835	0.848	0.733	0.778	0.826	0.762	0.876	0.806	0.85	0.704	0.842	0.739	0.721	0.828	0.814	0.794	0.88	0.776	0.738	0.888	0.852	0.791	0.896	0.868	0.789
