35
918	372
947	758
1028	469	52.1321
815	137	30.8053
480	1169	29.1442
1123	1163	22.3185
370	582	6.17014
941	246	41.8548
595	1026	55.3642
749	486	68.9824
116	1196	97.0308
1064	135	47.6571
433	241	26.168
69	847	31.6688
1196	283	27.0756
355	561	8.92565
583	663	64.5021
197	157	25.8162
379	278	20.7278
893	137	28.423
429	1094	32.3439
1182	1187	24.6081
131	505	50.4365
239	857	53.0205
525	101	32.7569
264	992	51.5071
374	600	7.30369
1161	220	22.9485
107	362	54.4447
114	913	30.3111
505	389	62.8689
810	1145	87.7739
426	798	60.1243
276	3	54.3535
965	35	41.9764
269	203	25.6351
621	146	34.1688
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
