28
38.822	6.817
31.733	38.308
42.61	13.834	1.0
30.799	14.761	1.0
42.002	17.506	1.0
33.959	2.272	1.0
0.128	31.144	1.0
33.494	22.264	1.0
31.726	32.371	1.0
39.331	46.246	1.0
19.143	14.775	1.0
37.458	26.131	1.0
13.504	20.218	1.0
24.785	7.085	1.0
20.869	1.594	1.0
15.768	8.819	1.0
30.808	29.343	1.0
16.919	34.796	1.0
16.081	31.796	1.0
38.151	17.716	1.0
19.009	32.456	1.0
21.545	36.905	1.0
43.76	2.66	1.0
0.22	39.33	1.0
25.366	40.599	1.0
8.135	6.156	1.0
36.083	20.949	1.0
15.684	24.21	1.0
26.868	34.915	1.0
20.984	21.235	1.0
0.798	0.746	0.732	0.723	0.885	0.724	0.706	0.891	0.811	0.815	0.848	0.818	0.769	0.85	0.762	0.766	0.883	0.82	0.741	0.889	0.87	0.771	0.859	0.831	0.797	0.858	0.871	0.747
