27
43.868	5.768
45.722	32.769
12.979	14.581	1.0
41.071	42.596	1.0
40.729	46.311	1.0
16.842	8.798	1.0
10.407	23.832	1.0
32.735	41.098	1.0
50.852	52.869	1.0
30.131	11.839	1.0
52.376	9.345	1.0
12.02	33.381	1.0
20.874	27.312	1.0
42.553	25.907	1.0
8.035	37.883	1.0
40.506	29.36	1.0
40.597	15.563	1.0
30.507	6.595	1.0
51.528	20.178	1.0
21.995	38.015	1.0
53.994	1.038	1.0
39.302	52.877	1.0
0.252	45.968	1.0
21.285	51.112	1.0
16.349	39.707	1.0
0.887	32.904	1.0
8.851	33.699	1.0
53.485	54.565	1.0
15.845	30.361	1.0
0.887	0.878	0.831	0.832	0.86	0.871	0.835	0.818	0.895	0.761	0.72	0.706	0.749	0.775	0.752	0.865	0.872	0.757	0.899	0.863	0.708	0.788	0.873	0.879	0.703	0.768	0.746
