32
653	840
779	355
876	531	31.6968
979	66	11.8372
725	464	12.7294
329	701	9.73563
490	587	17.8548
244	675	15.3149
640	927	5.36044
713	373	7.92011
1017	670	13.6244
666	370	7.93086
6	916	25.5173
14	422	30.4155
806	211	18.1799
210	209	14.9806
900	33	16.1446
283	294	8.54496
232	449	26.7322
610	46	33.4948
656	949	3.93026
375	841	9.02362
334	894	10.4434
554	940	9.13135
416	729	15.3465
219	129	10.3345
1006	13	7.19028
311	216	12.8365
67	577	32.3088
207	18	12.9857
37	749	31.8448
592	772	10.3274
967	790	24.3994
385	442	23.8786
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
