22
5.32	22.001
8.686	19.169
21.733	12.909	1.0
18.343	20.311	1.0
15.534	3.305	1.0
2.355	2.605	1.0
8.282	4.341	1.0
11.276	5.241	1.0
16.191	6.163	1.0
24.502	18.667	1.0
7.89	0.195	1.0
17.853	12.5	1.0
12.475	23.898	1.0
20.86	22.088	1.0
7.611	20.878	1.0
5.723	13.864	1.0
12.293	18.932	1.0
2.547	15.833	1.0
8.638	15.447	1.0
8.308	8.478	1.0
20.751	3.405	1.0
23.693	24.808	1.0
21.048	9.286	1.0
5.744	2.095	1.0
0.57	0.633	0.57	0.57	0.526	0.658	0.533	0.55	0.517	0.546	0.607	0.663	0.548	0.597	0.555	0.65	0.638	0.678	0.546	0.568	0.664	0.675
