18
293	3
72	267
1	133	2.04436
121	273	0.740442
218	44	3.73576
158	56	3.1601
202	28	2.51972
178	116	4.87045
7	144	1.87433
118	92	6.74283
69	41	13.5008
298	162	13.0521
115	275	1.02901
317	29	3.14453
224	104	6.32287
182	49	4.70425
47	192	9.89981
305	1	1.7857
147	292	3.53789
203	315	6.68492
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
