31
230	748
523	827
406	303	3.5998
13	787	14.5308
203	83	7.51317
419	281	4.78193
175	121	5.60551
238	808	2.85001
250	124	9.55052
698	135	29.1416
805	510	5.72039
901	108	1.85766
662	535	26.1272
759	411	10.1892
884	107	3.17423
349	734	12.935
386	113	2.61672
377	241	8.40435
23	906	13.4173
436	489	10.877
789	481	6.04365
890	679	34.9591
259	938	13.4972
179	300	2.05655
884	186	10.564
855	961	10.8003
234	824	2.63332
499	742	9.77053
800	959	7.63259
185	288	2.5971
300	333	19.4371
407	112	3.44181
489	413	17.0501
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
