31
858	642
838	478
380	829	13.8692
53	579	43.7528
503	131	21.8761
707	634	24.0649
785	327	3.07432
233	933	53.1985
699	715	19.0523
327	88	40.7201
316	522	32.8343
307	743	5.35917
465	870	19.8999
488	463	37.1814
660	265	10.8278
205	755	4.62053
487	52	18.0539
543	637	45.0607
76	835	26.6498
415	781	12.8319
706	479	20.9801
331	290	41.2038
664	182	19.9094
794	497	9.97971
703	265	10.8554
231	592	32.7234
782	337	2.85785
321	729	4.73812
63	138	8.57443
414	715	17.7144
164	767	11.3871
37	107	10.4927
221	742	5.835
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
