20
192	35
211	392
6	400	41.5458
70	261	18.8738
32	81	22.1817
114	59	13.9917
296	285	28.1767
74	41	14.1162
363	340	19.8879
127	374	27.0991
387	135	60.5579
340	386	17.8554
176	64	11.572
57	308	15.0716
25	152	18.5953
183	166	7.29807
84	159	20.2137
139	201	15.0883
187	146	7.89342
1	216	23.2926
181	197	10.7825
137	158	14.8091
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
