28
55.527	17.398
32.002	28.613
10.064	27.576	1.0
53.171	42.063	1.0
40.784	52.687	1.0
18.314	50.387	1.0
49.809	48.429	1.0
0.884	28.164	1.0
6.199	19.91	1.0
0.498	30.948	1.0
7.824	16.442	1.0
39.786	3.238	1.0
5.648	32.472	1.0
30.204	17.681	1.0
7.813	46.891	1.0
29.481	48.385	1.0
16.552	42.093	1.0
53.112	13.926	1.0
4.185	6.371	1.0
0.582	45.982	1.0
34.701	52.946	1.0
54.094	49.959	1.0
20.768	50.929	1.0
32.269	21.44	1.0
39.17	15.289	1.0
12.0	2.71	1.0
55.708	39.803	1.0
0.276	51.623	1.0
31.42	37.538	1.0
15.288	44.885	1.0
0.847	0.858	0.785	0.851	0.77	0.707	0.794	0.707	0.826	0.899	0.75	0.706	0.738	0.812	0.806	0.764	0.791	0.864	0.777	0.79	0.74	0.816	0.852	0.721	0.705	0.827	0.803	0.885
