20
173	315
342	350
183	15	20.8498
338	390	14.3305
74	73	4.93966
73	131	8.03181
68	61	4.70506
380	4	40.3681
271	16	6.47168
324	347	5.80461
160	301	6.67554
50	133	7.09862
133	62	12.7495
286	175	25.6138
100	76	8.03765
293	60	18.4637
129	190	27.7829
254	298	26.1917
215	185	26.7778
251	12	2.48912
250	364	24.7421
253	20	2.87068
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
