30
16.413	3.57
47.032	44.366
32.132	28.745	1.0
35.563	44.668	1.0
8.43	42.771	1.0
28.7	37.913	1.0
43.162	44.376	1.0
42.724	11.274	1.0
43.716	31.326	1.0
16.738	0.597	1.0
5.815	44.745	1.0
0.882	17.153	1.0
31.246	23.837	1.0
23.457	17.232	1.0
39.897	5.992	1.0
30.995	5.917	1.0
43.982	41.469	1.0
28.278	45.095	1.0
14.081	44.824	1.0
37.285	32.44	1.0
27.513	3.87	1.0
15.925	29.341	1.0
29.062	10.876	1.0
5.917	27.928	1.0
35.568	42.081	1.0
46.772	34.16	1.0
8.162	32.208	1.0
17.325	17.971	1.0
9.831	28.152	1.0
14.271	22.564	1.0
24.46	33.69	1.0
45.562	16.183	1.0
0.745	0.877	0.876	0.741	0.889	0.834	0.768	0.715	0.759	0.88	0.775	0.781	0.717	0.718	0.893	0.787	0.814	0.809	0.726	0.742	0.827	0.829	0.843	0.78	0.844	0.813	0.874	0.851	0.741	0.817
