31
343	446
582	439
183	401	33.3645
84	785	13.5156
102	330	40.4046
148	655	10.3428
83	538	9.83637
665	573	18.5598
66	562	9.09887
254	353	33.3319
743	469	33.9676
214	116	65.9932
354	943	50.8746
249	774	26.1814
296	471	16.4253
125	634	11.2016
518	79	61.8595
557	774	58.4659
780	838	64.8587
376	544	33.2692
823	435	23.1899
601	933	50.265
881	475	17.1426
887	672	76.6292
44	788	14.6234
478	282	49.4266
929	470	17.9319
507	423	30.238
617	555	15.4097
104	482	21.7069
269	843	23.362
352	261	49.5603
352	3	65.2013
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
