29
56.586	14.916
8.674	59.002
35.354	35.905	1.0
59.974	30.526	1.0
57.495	10.035	1.0
44.811	64.231	1.0
38.026	42.61	1.0
11.683	60.299	1.0
44.355	51.283	1.0
3.151	18.465	1.0
37.205	64.1	1.0
42.76	45.806	1.0
38.385	14.272	1.0
63.494	24.718	1.0
32.009	18.557	1.0
42.221	19.043	1.0
35.253	18.746	1.0
45.883	58.312	1.0
25.386	6.87	1.0
21.523	63.394	1.0
59.196	36.431	1.0
65.719	20.997	1.0
8.931	65.581	1.0
55.349	27.238	1.0
45.169	1.538	1.0
25.99	34.863	1.0
26.932	64.095	1.0
19.141	51.816	1.0
8.194	25.312	1.0
33.147	21.67	1.0
13.256	37.657	1.0
0.891	0.829	0.719	0.756	0.766	0.783	0.706	0.745	0.881	0.81	0.784	0.742	0.796	0.744	0.739	0.863	0.713	0.775	0.713	0.706	0.732	0.715	0.884	0.756	0.809	0.884	0.727	0.877	0.899
