22
3.626	20.707
3.355	26.853
1.861	9.139	1.0
23.089	5.321	1.0
5.809	29.99	1.0
5.239	40.908	1.0
40.724	1.992	1.0
18.357	37.975	1.0
34.287	13.458	1.0
22.052	20.158	1.0
16.076	17.637	1.0
0.311	38.206	1.0
18.153	20.851	1.0
23.17	30.701	1.0
10.499	21.986	1.0
18.68	32.589	1.0
23.992	11.992	1.0
31.089	13.09	1.0
5.129	33.228	1.0
36.27	15.037	1.0
11.295	33.295	1.0
7.944	31.969	1.0
33.598	37.134	1.0
18.16	24.521	1.0
0.641	0.652	0.581	0.643	0.515	0.627	0.566	0.613	0.682	0.618	0.54	0.692	0.594	0.583	0.516	0.625	0.594	0.539	0.646	0.574	0.664	0.595
