27
30.241	5.198
44.653	11.011
17.319	14.201	1.0
37.348	39.615	1.0
27.792	14.006	1.0
7.912	10.313	1.0
28.348	2.526	1.0
39.361	43.524	1.0
2.446	29.66	1.0
24.084	1.442	1.0
11.593	19.649	1.0
33.201	11.645	1.0
13.363	36.96	1.0
40.965	17.66	1.0
23.297	41.822	1.0
19.09	39.92	1.0
44.609	31.4	1.0
33.683	23.377	1.0
15.553	21.483	1.0
7.407	27.902	1.0
27.702	22.097	1.0
3.474	38.247	1.0
21.614	19.63	1.0
21.081	26.172	1.0
19.592	29.036	1.0
2.678	32.223	1.0
3.916	14.783	1.0
40.516	27.533	1.0
6.596	0.112	1.0
0.808	0.829	0.704	0.774	0.893	0.743	0.865	0.748	0.826	0.808	0.869	0.823	0.82	0.829	0.806	0.759	0.886	0.788	0.7	0.737	0.714	0.732	0.865	0.759	0.7	0.7	0.871
