22
10.732	39.087
33.02	2.729
31.945	1.351	1.0
37.949	5.056	1.0
37.402	8.489	1.0
3.063	29.045	1.0
20.295	1.878	1.0
23.561	14.242	1.0
18.991	8.721	1.0
1.987	7.69	1.0
7.771	20.881	1.0
21.064	14.915	1.0
8.58	1.294	1.0
40.629	38.695	1.0
8.807	38.037	1.0
17.946	27.711	1.0
15.943	24.473	1.0
2.981	25.883	1.0
11.181	6.376	1.0
37.783	0.164	1.0
27.763	11.49	1.0
13.28	26.841	1.0
4.501	37.057	1.0
1.628	21.216	1.0
0.503	0.672	0.655	0.616	0.64	0.539	0.615	0.626	0.552	0.661	0.529	0.657	0.558	0.594	0.566	0.529	0.583	0.594	0.657	0.503	0.665	0.558
