35
63	334
1002	721
982	705	4.61425
1098	920	16.4636
731	42	8.85224
649	28	11.5642
868	961	39.9522
912	131	12.4224
1113	687	7.36941
142	426	9.89098
774	205	0.77986
330	1192	29.302
180	27	42.6909
1065	689	8.96227
264	846	7.5172
910	241	21.1763
815	1202	9.70668
1173	972	10.9276
220	1052	33.336
774	198	1.11352
491	1218	24.2768
99	348	6.52806
998	575	15.5377
257	565	8.75429
786	108	11.2772
789	662	9.75088
1190	1076	20.6924
695	281	18.509
215	805	12.6601
870	1187	7.78752
1169	177	33.5157
278	513	8.78266
799	604	7.05975
688	599	11.7888
958	19	22.4895
1176	409	27.7076
11	1049	29.2018
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
