24
1.437	40.561
40.216	23.974
18.195	6.65	1.0
42.241	17.498	1.0
39.748	50.927	1.0
19.308	42.493	1.0
31.138	50.163	1.0
14.457	26.319	1.0
26.443	22.671	1.0
13.57	50.926	1.0
34.952	2.649	1.0
32.181	5.04	1.0
51.576	32.426	1.0
6.87	15.935	1.0
1.031	6.648	1.0
29.681	41.673	1.0
27.391	44.77	1.0
17.501	11.227	1.0
23.591	34.182	1.0
3.803	44.684	1.0
2.689	18.665	1.0
41.411	40.367	1.0
17.599	35.29	1.0
48.408	45.755	1.0
33.996	40.313	1.0
44.543	36.027	1.0
0.868	0.714	0.827	0.786	0.803	0.726	0.86	0.746	0.706	0.732	0.798	0.869	0.721	0.866	0.888	0.742	0.789	0.821	0.802	0.847	0.853	0.716	0.745	0.709
