30
38.223	36.831
65.257	22.713
62.335	24.812	1.0
34.803	55.053	1.0
10.231	8.151	1.0
51.017	48.714	1.0
19.222	11.142	1.0
46.729	58.192	1.0
49.353	38.699	1.0
20.968	24.489	1.0
34.415	58.238	1.0
56.079	45.531	1.0
7.344	61.111	1.0
14.507	60.457	1.0
5.12	38.691	1.0
0.392	13.41	1.0
67.602	33.278	1.0
61.325	13.707	1.0
51.417	57.065	1.0
3.443	47.946	1.0
48.255	0.738	1.0
59.65	3.962	1.0
39.399	32.595	1.0
66.5	19.057	1.0
48.263	7.488	1.0
13.194	48.734	1.0
67.843	40.912	1.0
11.18	50.989	1.0
60.492	19.16	1.0
62.373	50.297	1.0
23.704	59.715	1.0
14.988	25.924	1.0
0.7	0.737	0.766	0.809	0.829	0.813	0.78	0.852	0.881	0.826	0.877	0.804	0.814	0.851	0.806	0.861	0.867	0.88	0.897	0.794	0.755	0.703	0.843	0.841	0.749	0.776	0.838	0.883	0.835	0.705
