34
788	1131
351	242
646	412	22.2511
247	656	4.74919
576	186	17.5133
780	274	23.9651
203	720	13.8923
728	43	16.2315
379	438	18.5162
546	1122	12.7994
810	109	11.4794
422	1026	18.4876
789	891	17.3806
414	848	11.0922
300	104	17.9892
670	197	12.7888
621	288	18.9305
702	906	15.6919
77	915	4.6838
821	809	13.132
293	198	10.5752
1117	818	30.6523
463	942	7.74613
610	1120	12.3981
792	745	8.59309
525	943	11.7507
550	797	19.3281
52	933	3.42917
118	931	4.90934
750	732	6.78821
268	614	9.13134
953	1099	31.8308
201	553	17.7117
517	323	20.0885
1000	520	46.9226
949	829	19.7727
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
