17
82	154
203	192
178	23	7.01098
16	220	13.7062
213	36	4.49977
226	139	8.81145
122	168	10.3148
196	141	6.59979
119	22	15.2881
193	43	4.97728
247	275	5.69828
216	222	8.0009
38	164	13.0368
71	225	5.42623
82	243	1.48109
268	286	6.93821
103	103	15.0103
196	253	8.55495
82	249	1.4823
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
