21
50.877	40.972
27.097	6.828
47.028	54.977	1.0
53.558	36.37	1.0
19.984	43.33	1.0
51.69	51.928	1.0
23.265	43.11	1.0
20.094	47.583	1.0
51.574	34.7	1.0
2.945	31.795	1.0
2.142	19.368	1.0
44.975	51.556	1.0
4.463	2.168	1.0
37.252	51.61	1.0
15.912	41.654	1.0
16.068	51.4	1.0
21.697	38.409	1.0
30.718	5.18	1.0
5.874	44.398	1.0
18.08	34.453	1.0
37.211	30.072	1.0
45.879	18.936	1.0
42.616	6.872	1.0
0.87	0.756	0.819	0.709	0.865	0.877	0.79	0.849	0.742	0.771	0.793	0.737	0.734	0.823	0.869	0.769	0.89	0.895	0.716	0.825	0.851
