22
8.165	7.592
15.64	32.122
10.603	15.582	1.0
15.089	11.919	1.0
23.365	1.176	1.0
30.922	29.765	1.0
16.756	19.749	1.0
3.898	28.481	1.0
24.546	17.363	1.0
30.359	19.284	1.0
19.92	4.063	1.0
21.761	17.328	1.0
15.827	27.68	1.0
10.097	10.744	1.0
19.318	30.769	1.0
11.851	0.524	1.0
25.73	25.536	1.0
6.666	10.057	1.0
13.738	3.637	1.0
14.766	30.143	1.0
28.608	2.871	1.0
23.257	10.2	1.0
15.709	16.243	1.0
0.009	10.581	1.0
0.534	0.637	0.566	0.537	0.639	0.607	0.504	0.648	0.581	0.559	0.518	0.516	0.557	0.693	0.698	0.533	0.686	0.637	0.519	0.674	0.642	0.623
