32
520	931
307	403
37	728	34.4631
150	606	21.9381
991	642	2.0211
30	472	51.2223
361	387	14.1618
494	774	9.38547
45	276	54.973
962	222	35.0188
992	633	2.24663
234	249	13.3882
410	402	14.5741
460	779	8.27468
474	476	24.46
421	983	27.0356
548	397	26.1955
534	295	12.3716
555	254	10.2136
339	11	45.9661
204	131	30.0443
557	27	24.1628
283	222	12.6092
287	516	17.5396
754	171	16.7538
218	565	20.3377
834	371	57.4942
659	25	22.3416
712	629	70.0814
822	127	21.5965
397	763	18.6564
941	678	17.0545
390	496	24.3433
210	842	40.9002
1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000
